15740;三星 i550;2;sz 2;h 2
15677;三星 E1100C;2;sz 2;h 2
15797;三星 W569;2;sz 2;h 2
15741;三星 i5700;2;sz 2;h 2
15695;三星 CC03;2;sz 5;h 5
15723;三星 D508;2;sz 5;h 5
15685;三星 E608;2;sz 5;h 5
15683;三星 J608;2;sz 2;h 2
15886;三星 i8510;2;sz 2;h 2
16885;三星 B9388;1800;sz 0;h 0
16897;三星I8190 GALAXY SIII Mini;180;sz 200;h 200
15760;三星 B7732;180;sz 0;h 0
17060;三星i9128;180;sz ;h 
15766;三星 i9100;180;sz 150;h 150
18741;三星GALAXY SIII（I535）;180;sz ;h 
16861;三星 i9268;180;sz ;h 
15613;三星 W799;180;sz 0;h 0
17102;三星I879（Galaxy Grand）;180;sz 0;h 0
15778;三星 i9108;180;sz 0;h 0
15850;三星 I889;180;sz 0;h 0
16788;三星 I919;180;sz 0;h 0
18564;三星E170K（GALAXY R Style）;180;sz 180;h 180
18012;三星I9118;180;sz 200;h 200
17101;三星I829（Galaxy Style Duos）;180;sz 0;h 0
18459;三星GALAXY S5（G9009W/双卡/16GB/电信4G版）;1750;sz ;h 
18420;三星GALAXY S5（G9008W/双卡/16GB/移动TD-LTE版）;1700;sz ;h 
18437;三星GALAXY S5（G9008V/16GB/移动TD-LTE版）;1700;sz ;h 
18123; 三星GALAXY Note3 4G N9008V(移动4G版）;1600;sz ;h 
18831;三星GALAXY A7（A7000/双4G）;1600;sz ;h 
18842;三星GALAXY Trend 3（G3502i/联通版）;160;sz ;h 
18778;三星GALAXY Grand Prime（G5309W/电信4G）;150;sz ;h 
18388;三星 Galaxy Core（I8262/双卡版）;150;sz ;h 
18608;三星GALAXY S5（G9006W/联通4G）;1400;sz ;h 
15877;三星 W689;140;sz 0;h 0
18252;三星GALAXY S5（G9006V  联通版）;1300;sz ;h 
18848;三星GALAXY A5（A5009/电信4G）;1300;sz ;h 
18630;三星note3 N9008S;1300;sz ;h 
18855;三星I8730（Galaxy Express）;130;sz ;h 
17186;三星I9100G;130;sz ;h 
18793;三星GALAXY A5（A5000/移动4G）;1200;sz ;h 1000
17883;三星N9008 NOTE3;1200;sz ;h 
17881;三星GALAXY Note 3（N9009/双卡/电信版）;1150;sz ;h 
18304;三星 GALAXY S5 G9009D;1100;sz ;h 
15861;三星 W999;1100;sz 0;h 0
17880;三星note3 n9006;1000;sz ;h 
15868;三星 B9120;1000;sz 0;h 0
18872;三星GALAXY E7;1000;sz ;h 
17882;三星GALAXY Note 3（N9002/双卡/联通版）;1000;sz ;h 
15805;三星 i929;100;sz 0;h 0
15862;三星 I9001;100;sz 10;h 100
17098;三星I8268（移动版）;100;sz ;h 
17884;三星Galaxy Mega 6.3（I9200/16GB）;100;sz 550;h 550
18597;三星Galaxy Trend 3（G3502/联通版）;100;sz ;h 
17254;三星i939D（GALAXY SIII/电信双卡版）;100;sz 0;h 0
18105;三星GALAXY S4 Mini（I9190）;100;sz 400;h 400
15807;三星 E120L;100;sz 100;h 100
17955;Samsung三星I759（GALAXY Infinite/电信版）;100;sz ;h 
17897;三星S7566;100;sz 100;h 100
16657;三星 P1010;100;sz 100;h 100
16915;三星I8262D（GALAXY Dous）;100;sz ;h 
15803;三星 i9250;100;sz 100;h 100
15863;三星 M190S;10;sz 10;h 10
15878;三星 i9008L;10;sz 10;h 10
15851;三星 I809;10;sz 10;h 10
15755;三星 i9023 ;10;sz 10;h 10
17107;三星I579（Galaxy Ace）;10;sz 0;h 0
15800;三星 i997;10;sz 10;h 10
15675;三星 B189;10;sz 10;h 10
15663;三星 E428;10;sz 10;h 10
15785;三星 I917;10;sz 10;h 10
15769;三星 B5722C;10;sz 10;h 10
15809;三星 E329;10;sz 0;h 10
18743;三星I727（Galaxy SII Skyrocket）;10;sz ;h 
15765;三星 i9008;10;sz 10;h 10
18193;三星 I629;10;sz ;h 
15757;三星 W699;10;sz 10;h 10
15691;三星 B5310;10;sz 10;h 10
15854;三星 S5838;10;sz 10;h 10
15761;三星 i9003;10;sz 10;h 10
15647;三星 B5712C;10;sz 10;h 10
15801;三星 s5820;10;sz 10;h 10
15627;三星 B7300C;10;sz 10;h 10
15864;三星 Galaxy Gio;10;sz 10;h 10
15729;三星 F258;10;sz 10;h 10
17057;三星I937（Focus S）;10;sz 10;h 10
15697;三星 C3300;10;sz 10;h 10
15872;三星 S6358;10;sz 10;h 10
15628;三星 C3053;10;sz 10;h 10
15795;三星 I9020;10;sz 10;h 10
15644;三星 E218;10;sz 10;h 10
16886;三星 B5510（GALAXY Y PRO）;10;sz 10;h 10
15853;三星 S7250D;10;sz 10;h 10
17266;三星i619;10;sz 0;h 0
15693;三星 B5722;10;sz 10;h 10
15688;三星 B3310;10;sz 10;h 10
17896;三星 GALAXY S4（i9500水货定制版）;0;sz 400;h 0
17729;三星i9300(定制版）;0;sz 300;h 0
17724;三星i9100定制版;0;sz 100;h 0
17726;三星M110s（i9000定制版）;0;sz 30;h 0
17877;三星 N7100 （韩版）;0;sz 400;h 0
18303;三星GALAXY S5 G900F;;sz ;h 1250
17473;三星 GALAXY S4（I9505四核4G版） ;;sz 600;h 600
18384;三星GALAXY Note I9220（韩版E160S）;;sz 180;h 
18574;三星GALAXY S5 G900J（日版）;;sz 1150;h 
18517;三星E400（Galaxy Golden）;;sz ;h 1700
18823;三星 N910u（单卡版）;;sz ;h 2000
18618;三星GALAXY Note 3（N900v）美版;;sz 900;h 
18966;三星GALAXY Note 3（N900P）;;sz 800;h 
18300;三星GALAXY S5 G900H;;sz 1150;h 
18230;三星GALAXY Round（G910）韩版;;sz 400;h 
18610;三星GALAXY S5 G900p（美版）;;sz 1150;h 
18790;三星GALAXY S5 G900K（韩版）;;sz 1000;h 
18118;三星GALAXY Note 3（N9005/单卡/4G版）;;sz ;h 1100
18120;三星GALAXY Note 3（N900/单卡/双四核/国际版）;;sz 1100;h 
18312;索尼L39t;800;sz ;h 
18216;索尼XL39h（Xperia Z Ultra）c6802;750;sz 700;h 700
18106;索尼L39h（Xperia Z1）;680;sz 600;h 600
18883;索尼Xperia C3（S55U/联通4G）;630;sz ;h 
18625;索尼Xperia C3（S55T/移动TD-LTE版）;630;sz ;h 
18898;索尼Xperia Z1 炫彩版（M51w/联通3G）;600;sz ;h 
18311;索尼L39u;600;sz ;h 
18609;索尼Xperia T2 Ultra（XM50h/联通版）;550;sz ;h 
18223;索尼 Xperia T2 Ultra（XM50t/移动/TD-LTE版）;550;sz ;h 
16634;索尼 ST26i（Xperia J）;50;sz 50;h 50
15036;索爱 LT15i;50;sz 50;h 50
15053;索爱 SK17i;5;sz 5;h 5
15040;索爱 E10i;5;sz 5;h 5
15068;索爱 X2i;5;sz 0;h 5
15092;索爱K750c;5;sz 5;h 5
15028;索爱 U5i;5;sz 5;h 5
15120;索爱T658c;5;sz 5;h 5
15126;索爱R300i;5;sz 5;h 5
15067;索爱T715;5;sz 5;h 5
15105;索爱K858c;5;sz 5;h 5
15117;索爱S302c;5;sz 5;h 5
15050;索爱k800i;5;sz 5;h 5
15037;索爱M1i;5;sz 5;h 5
15023;索爱 W850;5;sz 5;h 5
15081;索爱 Z610i;5;sz 5;h 5
15098;索爱T303c;5;sz 5;h 5
16763;索爱 E16i;5;sz 5;h 5
15079;索爱 W902;5;sz 5;h 5
15114;索爱K818c;5;sz 5;h 5
15041;索爱 X10i mini;5;sz 5;h 5
15071;索爱 U1i;5;sz 5;h 5
15093;索爱 W760;5;sz 5;h 5
15045;索爱K790C;5;sz 5;h 5
15031;索爱 W995;5;sz 5;h 5
15085;索爱 W890i;5;sz 5;h 5
15125;索爱 Z550c;5;sz 0;h 5
15127;索爱T258c;5;sz 5;h 5
15106;索爱K810i;5;sz 5;h 5
15076;索爱 W908c;5;sz 5;h 5
15104;索爱 Z770i;5;sz 5;h 5
15507;索尼爱立信 Xperia Play Z1i;5;sz 5;h 5
15027;索爱T707;5;sz 5;h 5
15082;索爱S312;5;sz 5;h 5
15065;索爱 W980;5;sz 5;h 5
15080;索爱T280i;5;sz 0;h 5
15115;索爱T700;5;sz 5;h 5
15072;索爱U100i;5;sz 2;h 5
15101;索爱P1c;5;sz 5;h 5
15035;索爱 U20i;5;sz 5;h 5
15086;索爱 W960i;5;sz 5;h 5
15033;索爱 W20;5;sz 5;h 5
15034;索爱U10i Aino;5;sz 2;h 5
15070;索爱W910i;5;sz 5;h 5
15096;索爱 Ruriko;5;sz 5;h 5
15052;索爱st15i;5;sz 5;h 5
15038;索爱 A8i;5;sz 5;h 5
15064;索爱P1i;5;sz 0;h 5
15091;索爱 W958c;5;sz 5;h 5
15029;索爱 U8i;5;sz 5;h 5
15083;索爱 X5;5;sz 5;h 5
15026;索爱 X1i;5;sz 5;h 5
15124;索爱 Z710c;5;sz 5;h 5
15074;索爱S500i;5;sz 5;h 5
15049;索爱 WT19i;5;sz 5;h 5
15048;索爱 W900i;5;sz 5;h 5
15087;索爱R306c;5;sz 5;h 5
15022;索爱 W800c;5;sz 5;h 5
15108;索爱 Z780i;5;sz 5;h 5
15097;索爱 W810c;5;sz 5;h 5
15121;索爱 Z555i;5;sz 5;h 5
15061;索尼爱立信 X10i;5;sz 5;h 5
16870;索尼 L36h;450;sz 350;h 350
16636;索尼 ST21i;40;sz 40;h 40
15506;索尼 ST25i;40;sz 40;h 40
18884;索尼Xperia T3（M50W/联通3G）;380;sz ;h 
17042;索尼L35h（Xperia ZL）;300;sz 260;h 260
17490;索尼 M36h（Xperia ZR） ;300;sz 300;h 300
15051;索爱 ST18i;30;sz 30;h 30
15042;索尼爱立信 MT15i;30;sz 30;h 30
15509;索尼 MT25i;30;sz 30;h 30
15505;索尼 MT27i;30;sz 30;h 30
15508;索尼 ST27i(Xperia go);30;sz 30;h 30
18631;索尼Xperia SP（M35t/移动TD-LTE版）;280;sz ;h 
17493;索尼 S39h（Xperia C） ;280;sz 240;h 240
17090;索尼 M35h(Xperia SP/HuaShan) ;240;sz 240;h 240
16630;索尼 LT29i;220;sz 200;h 200
16635;索尼 LT28h;220;sz 180;h 180
16633;索尼LT26ii;220;sz 180;h 180
18628;索尼Xperia Z3（L55T/移动4G）;2000;sz ;h 
15057;索尼爱立信 lt26i;200;sz 200;h 200
17063;索尼LT30p（Xperia T）Xperia TL;200;sz 230;h 230
17492;索尼 S36h（Xperia L） ;200;sz 160;h 160
15078;索爱 G705;2;sz 2;h 2
15112;索爱 W610c;2;sz 2;h 2
15044;索尼爱立信WT18i（Walkman）;2;sz 2;h 2
15084;索爱W350c;2;sz 2;h 2
15030;索爱 W595;2;sz 2;h 2
15094;索爱 F305c;2;sz 2;h 2
15075;索爱 W302c;2;sz 2;h 2
15103;索爱 W200c;2;sz 2;h 2
15059;索爱 W715;2;sz 2;h 2
15088;索爱 W508c;2;sz 2;h 2
15025;索爱 W550c;2;sz 2;h 2
15109;索爱 K530c;2;sz 2;h 2
15122;索爱 W300c;2;sz 2;h 2
15062;索爱 W705;2;sz 2;h 2
15032;索尼爱立信 E15i（X8）;2;sz 2;h 2
15069;索爱 C903;2;sz 2;h 2
15095;索爱 C901;2;sz 2;h 2
15118;索爱 K550c;2;sz 2;h 2
15058;索爱 C905;2;sz 2;h 2
15039;索爱 J20;2;sz 2;h 2
15063;索爱 G900;2;sz 2;h 2
15089;索爱 F100;2;sz 2;h 2
15110;索爱 G502c;2;sz 2;h 2
15024;索爱 J220c;2;sz 2;h 2
15099;索爱 W395;2;sz 2;h 2
15123;索爱V640i;2;sz 2;h 2
15055;索尼爱立信ck15i;2;sz 2;h 2
15047;索爱 K510c;2;sz 2;h 2
15046;索爱 w700c;2;sz 2;h 2
15107;索爱 G700c;2;sz 2;h 2
15119;索爱 J120c;2;sz 2;h 2
15060;索爱 W580c;2;sz 2;h 2
15077;索爱 W205;2;sz 2;h 2
15111;索爱 K770i;2;sz 2;h 2
15113;索爱 K660i;2;sz 2;h 2
15100;索爱 J105;2;sz 2;h 2
15066;索爱 C510;2;sz 2;h 2
15090;索爱 W380c;2;sz 2;h 2
15116;索爱 K630i;2;sz 2;h 2
15102;索爱 C702;2;sz 2;h 2
15073;索爱 C902;2;sz 2;h 2
18629;索尼Xperia Z3（L55U/联通4G）;1850;sz ;h 
18885;索尼Xperia M2（S50h）;170;sz ;h 
17491;索尼 MT28i（Xperia SX） ;150;sz 150;h 150
15504;索尼 LT22i;150;sz 150;h 150
17489;索尼 LT25C（Xperia VC） ;150;sz 150;h 150
17050;索尼LT26w（Xperia acro S）;140;sz 120;h 120
15043;索爱 LT18i;120;sz 120;h 120
17056;索尼LT25i（Xperia V）;120;sz 100;h 100
18760;索尼Xperia Z2(L50W);1150;sz ;h 
18759;索尼Xperia Z2(L50T);1150;sz ;h 
18960;索尼Xperia Z2(L50U);1150;sz ;h 
18886;索尼Xperia Z3 Compact（M55W）;1050;sz ;h 1000
15054;索爱 MK16i;10;sz 10;h 10
15056;索爱 MT11i;10;sz 10;h 10
18320;索尼Xperia Z2(水货);0;sz 1250;h 0
18415;HTC One M8t;900;sz 850;h 850
17395;HTC Butterfly S （9088移动版）;90;sz 120;h 120
18841;HTC Desire 826w（公开版/双4G）;800;sz ;h 
18845;HTC One M8（M8w/双卡/联通4G）;750;sz 50;h 
18844;HTC One M8（M8w/单卡/联通4G）;750;sz ;h 
18396;HTC One 时尚版（M8St/移动TD-LTE版）;720;sz ;h 
18397;HTC One 时尚版（M8Sw/联通TD-LTE版）;720;sz ;h 
18576;HTC One max（8088/单卡/移动TD-LTE版）;550;sz ;h 
18635;HTC Desire 820;500;sz 500;h 500
16877;HTC 8S;50;sz 50;h 50
14976;HTC One V;50;sz 50;h 50
16908;HTC 8X（C620e 联通版）;50;sz 50;h 50
16655;HTC T528;50;sz 0;h 0
14985;HTC T328;50;sz 50;h 50
16641;HTC J;50;sz 50;h 50
16843;HTC T329;50;sz 0;h 0
14978;HTC G23 One X(S720e);50;sz 50;h 50
14954;HTC G15 Salsa;5;sz 5;h 5
16006;谷歌 G9;5;sz 5;h 5
14936;HTC T3232;5;sz 5;h 5
17217;HTC T327w;5;sz 5;h 5
14923;HTC T8585;5;sz 5;h 5
14943;HTC P3300;5;sz 5;h 5
14958;HTC T8788;5;sz 5;h 5
14924;HTC T3333;5;sz 5;h 5
15999;HTC G2;5;sz 5;h 5
14946;HTC T5555;5;sz 5;h 5
16002;HTC G6;5;sz 5;h 5
14933;HTC T7380;5;sz 5;h 5
14965;HTC EVO 4G;5;sz 5;h 5
14938;HTC T4242;5;sz 5;h 5
14955;HTC Desire Z(A7272);5;sz 5;h 5
14940;HTC P3651;5;sz 5;h 5
14927;HTC T5353;5;sz 5;h 5
14963;HTC A510c(野火S),电信版野火S;5;sz 0;h 0
14974;HTC S610d;5;sz 5;h 5
14944;HTC P4350;5;sz 5;h 5
14959;HTC T9188;5;sz 5;h 5
14925;HTC T7373;5;sz 5;h 5
16000;HTC G7;5;sz 5;h 5
16910;HTC T327d;5;sz 5;h 5
16004;HTC G3;5;sz 5;h 5
14934;HTC Touch 3G;5;sz 5;h 5
14939;HTC 7950;5;sz 5;h 5
14956;HTC P4550;5;sz 5;h 5
16003;HTC G8;5;sz 5;h 5
14942;HTC CHT9100;5;sz 5;h 5
14930;HTC T7272;5;sz 5;h 5
14960;HTC myTouch 3G Slide;5;sz 5;h 5
14928;HTC Viva;5;sz 5;h 5
16912;HTC T327t;5;sz 5;h 5
16005;HTC G5;5;sz 5;h 5
16775;HTC A9188（天玺）;5;sz 5;h 5
14961;HTC Chacha(G16);5;sz 5;h 5
14973;HTC S910m;5;sz 5;h 5
14941;HTC S610;5;sz 5;h 5
14957;HTC T8698;5;sz 5;h 5
14953;HTC T9292;5;sz 5;h 5
15998;HTC G1;5;sz 5;h 5
14945;HTC T8285;5;sz 5;h 5
16913;HTC X310e（凯旋）;5;sz 5;h 5
16001;HTC G4;5;sz 5;h 5
14969;HTC G19 Raider 4G (X710e);5;sz 5;h 5
14950;HTC T9199;5;sz 5;h 5
14964;HTC C110e(Radar)雷达机,Omega;5;sz 5;h 5
18738;HTC Desire 816t;330;sz ;h 
18416;HTC Desire 816d;330;sz ;h 
18871;HTC Desire 820 Mini（D820mt/移动4G）;330;sz ;h 
18379;HTC Desire 816w;330;sz ;h 
18566;HTC Butterfly S（919d/电信版）;310;sz ;h 
17888;HTC One（802t/双卡/移动版）;300;sz 0;h 0
17889;HTC One（802w/双卡/联通版）;300;sz 0;h 0
17890;HTC One（802d/双卡/电信版）;300;sz 0;h 0
14970;HTC G20(Rhyme)(Rhyme 倾心);30;sz 30;h 30
14980;HTC G22(Amaze 4G);30;sz 30;h 30
14951;HTC G14;30;sz 30;h 30
18726;HTC Desire 5088;30;sz ;h 
14947;HTC G12;30;sz 30;h 30
14952;HTC G13;30;sz 30;h 30
14967;HTC G17(EVO 3D)(GSM版 EVO 3D);30;sz 30;h 30
18391;HTC Desire 301e;30;sz ;h 
14968;HTC G18(Sensation XE)(灵感XE Z715e);30;sz 30;h 30
17394;HTC Desire 606w ;30;sz ;h 
14949;HTC G11;30;sz 30;h 30
14932;HTC XV6850;3;sz 3;h 3
14937;HTC XV6900;3;sz 3;h 3
14931;HTC XV6800;3;sz 3;h 3
17086;HTC One 801e;200;sz 200;h 200
14982;HTC S710d;20;sz 20;h 20
14948;HTC G10;20;sz 20;h 20
17011;HTC X920e（Butterfly）;130;sz 150;h 150
18299;HTC Desire 609d;100;sz ;h 
14971;HTC G21(Sensation XL)(X315e,Runnymede);100;sz 100;h 100
18607;HTC Desire D316d;100;sz ;h 
14977;HTC One S;100;sz 100;h 100
17725;HTC Desire 608t;100;sz 100;h 100
17393;HTC E1（603e） ;100;sz 100;h 100
14984;HTC 霹雳2;10;sz 10;h 10
14962;HTC A310e 达人;10;sz 10;h 10
16642;HTC A320e（渴望C）;10;sz 10;h 10
14981;HTC Z510D;10;sz 10;h 10
18830;HTC One max（6600/美版）;;sz 700;h 
18546;HTCone max（803）;;sz 700;h 700
18896;华为Ascend P7-L09;980;sz ;h 
18755;华为H60-L03;950;sz ;h 
18457;华为荣耀6（H60-L01）;950;sz ;h 
18456;华为荣耀6（H60-L02）;900;sz ;h 
18449;华为Ascend P7-L05;900;sz ;h 
18448;华为Ascend P7-L00;900;sz ;h 
18895;华为 Ascend G7（移动4G）;900;sz ;h 
18723;华为C199（电信4G）;830;sz ;h 
16940;华为 C8826;80;sz 0;h 0
17156;华为T8833(Y300);80;sz 0;h 0
18897;华为 Y330-C00（电信版）;80;sz ;h 
18186;华为 Y516（移动版）;80;sz ;h 
17545;华为Y511（联通版） ;80;sz 0;h 0
18758;华为Y518;80;sz ;h 
16880;华为 C8950D;80;sz 0;h 0
17140;华为T8950;80;sz 0;h 0
17561;华为U8950D 荣耀+（联通版） ;80;sz 0;h 0
16069;华为U9200(Ascend P1);80;sz 0;h 0
16961;华为 C8813;80;sz 0;h 0
17135;华为C8813Q;80;sz 0;h 0
18757;华为Y600D-C00;80;sz ;h 
18820;华为荣耀畅玩4X（CHE1-CL20）;790;sz ;h 
17989;华为C8813DQ（电信版）;70;sz ;h 
18893;华为 Mate 2（MT2-C00/电信版）;680;sz ;h 
18554;华为MT2-L05;640;sz ;h 
18553;华为MT2-L02;640;sz ;h 
18552;华为MT2-L01;640;sz ;h 
17058;华为U9510E（Ascend D1 四核 XL）;60;sz 0;h 0
18822;华为荣耀畅玩4X（CHE1-CL10）;570;sz ;h 
18818;华为荣耀畅玩4X（CHE2-TL00）;550;sz ;h 
18819;华为荣耀畅玩4X（CHE2-UL00）;530;sz ;h 
18927;华为荣耀畅玩4X（CHE2-TL00m）;500;sz ;h 
17142;华为G525;50;sz 0;h 0
18675;华为G616（G616-L076/移动4G）;50;sz ;h 
16884;华为 U8951;50;sz 0;h 0
16938;华为G510(单卡）;50;sz 0;h 0
18889;华为G520(双卡);50;sz ;h 
17556;华为Ascend G350 ;50;sz 0;h 0
18888;华为G510(双卡）;50;sz ;h 
17154;华为W1;50;sz 0;h 0
17143;华为G520(单卡);50;sz 0;h 0
17052;华为C8826D;50;sz 0;h 0
17139;华为U8950;50;sz 0;h 0
17153;华为T8808;5;sz 0;h 0
16066;华为T8828;5;sz 0;h 0
16064;华为U8818(Ascend G300);5;sz 0;h 0
16056;华为 T552;5;sz 0;h 0
16046;华为c8600;5;sz 0;h 0
16054;华为T8300;5;sz 0;h 0
15845;华为C8500S;5;sz 0;h 0
17149;华为C5730;5;sz 0;h 0
16841;华为T8620;5;sz 0;h 0
16050;华为U8660 ;5;sz 0;h 0
17044;华为C8812e;5;sz 0;h 0
17137;华为U8836D;5;sz 0;h 0
16052;华为U8110 ;5;sz 0;h 0
16042;华为U8650;5;sz 0;h 0
15842;华为C8650;5;sz 0;h 0
17152;华为U8861;5;sz 0;h 0
16068;华为U8812D(Ascend G302D);5;sz 0;h 0
16058;华为 S8520;5;sz 0;h 0
16047;华为c2800;5;sz 0;h 0
16057;华为 S8600;5;sz 0;h 0
17148;华为C5700;5;sz 0;h 0
16062;华为 C8810;5;sz 0;h 0
16659;华为T8830（G309T）;5;sz 0;h 0
16053;华为T8600 ;5;sz 0;h 0
16044;华为U9130;5;sz 0;h 0
16059;华为C8850;5;sz 0;h 0
15843;华为U8800;5;sz 0;h 0
17151;华为T8860;5;sz 0;h 0
16060;华为C8650+;5;sz 0;h 0
16048;华为u9000;5;sz 0;h 0
15847;华为C8800;5;sz 0;h 0
16065;华为U8661;5;sz 0;h 0
16055;华为T8100 ;5;sz 0;h 0
16045;华为U8150;5;sz 0;h 0
16067;华为C8655;5;sz 0;h 0
15844;华为C8500;5;sz 0;h 0
17150;华为C5735;5;sz 0;h 0
16061;华为C8300 ;5;sz 0;h 0
16049;华为U8860 Honor ;5;sz 0;h 0
16051;华为U8652 ;5;sz 0;h 0
16041;华为c5720;5;sz 0;h 0
18956;华为荣耀畅玩4C（CHM-TL00H/移动4G）;490;sz ;h 
18750;华为H30-L01(2g);480;sz ;h 
18422;华为荣耀3X Pro（G750-T20/双3G版）;450;sz ;h 
18829;华为荣耀X1（7D-503L/双4G/16GB ROM）;450;sz ;h 
18220;华为荣耀X1（7D-501u/联通版）;430;sz ;h 
18551;华为荣耀3C（H30-L02）2g版;420;sz ;h 
18890;华为 G730-U00（联通版）;400;sz ;h 
18955;华为荣耀畅玩4C（CHM-CL00/电信4G）;400;sz ;h 
18309;华为荣耀3X畅玩版(G750-T01);400;sz ;h 
17562;华为T9510E Ascend D1 四核 XL（移动版） ;40;sz 0;h 0
17155;华为Y300C;40;sz 0;h 0
16071;华为 T9200;40;sz 0;h 0
18754;华为G660;380;sz ;h 
18550;华为荣耀3C（H30-L01）1g版;370;sz ;h 
18891;华为 G730-L075（移动4G）;370;sz ;h 
18894;华为Ascend G6-U00;350;sz ;h 
18674;华为C8817E（电信4G）;350;sz ;h 
18892;华为Ascend G6-C00;350;sz ;h 
18640;华为Ascend G6-T00;330;sz ;h 
18145;华为荣耀3X（G750-T00/双3G版）;330;sz ;h 
18887;华为荣耀畅玩4（8817d）;320;sz ;h 
18969;华为荣耀畅玩4（G620S-UL00/联通4G）;320;sz ;h 
17747;华为MT1-U06（1GB RAM/移动版）;320;sz 0;h 0
18751;华为H30-L02(1g）;320;sz ;h 
17746;华为MT1-U06(1G RAM/联通版);320;sz 0;h 0
18549;华为荣耀3C（H30-U10）2g版;320;sz ;h 
18182;华为 C8816D（电信版）;310;sz ;h 
18404;华为B199;300;sz 0;h 
18748;华为G610-U00;300;sz ;h 
18679;华为荣耀畅玩4（G621-TL00）;300;sz ;h 
18232;华为荣耀3C(H30-T10)2g版;300;sz ;h 
18753;华为G630-U00;300;sz ;h 
17558;华为Y220T（移动版） ;30;sz 0;h 0
17745;华为 Honor 荣耀（C8860E/电信版）;30;sz 0;h 0
17546;华为Y320C（电信版） ;30;sz 0;h 0
17549;华为 Ascend W2-T00（移动版） ;30;sz 0;h 0
16070;华为U9500(Ascend D1);30;sz 0;h 0
17320;华为G606;30;sz 0;h 0
17552;华为Y320T（移动版） ;30;sz 0;h 0
17547;华为Y320（联通版） ;30;sz 0;h 0
18474;华为G620（L75/移动4G）;290;sz ;h 
18557;华为Ascend P6s;280;sz ;h 
18556;华为G730-C00;280;sz ;h 
18253;华为G730-T00;280;sz ;h 
18555;华为G730-U01;280;sz ;h 
17146;华为P6 (电信版）;260;sz 0;h 0
17319;华为p6 （联通版）;260;sz 0;h 0
18824;华为荣耀H30-C00（1GB RAM/电信3G）;260;sz ;h 
17318;华为P6 （移动版）;260;sz 0;h 0
18436;华为C8817L;260;sz ;h 
17553;华为Ascend G700-U00（联通版） ;250;sz 0;h 0
18744;华为荣耀3C畅玩版（Hol-T00/移动3G）;250;sz ;h 
17429;华为荣耀3（Outdoor HN3-U01);230;sz 0;h 0
17071;华为MT-U06(2G RAM）;230;sz 0;h 0
18668;华为MT-T00(2G RAM）;230;sz ;h 
17979;华为荣耀3C（H30-T00）1g版;230;sz ;h 
18624;华为MT7-UL00（高配版/联通4G）;2200;sz ;h 
18623;华为MT7-CL00（高配版/电信4G）;2200;sz ;h 
18622;华为MT7-TL00（高配版/移动4G）;2200;sz ;h 
17145;华为A199;220;sz 0;h 0
16791;华为U9508（荣耀四核爱享版2g）;210;sz 0;h 0
18423;华为C8816;200;sz ;h 
17144;华为D2 电信版;200;sz 0;h 0
18749;华为G610-C00;200;sz ;h 
17141;华为c8825d;20;sz 0;h 0
15846;华为U8500;2;sz 0;h 0
16043;华为C5600;2;sz 0;h 0
18746;华为G610-T00;180;sz ;h 
18747;华为G610-T11;180;sz ;h 
18752;华为H01-U10;160;sz ;h 
18856;华为 荣耀6 Plus（PE-TL10/双4G）;1550;sz ;h 
18620;华为MT7-UL00（标准版/联通4G）;1500;sz ;h 
18621;华为MT7-CL00（标准版/电信4G）;1500;sz ;h 
18619;华为MT7-TL00（标准版/移动4G）;1500;sz ;h 
17136;华为C8813D;150;sz 0;h 0
17548;华为Ascend G700-T00（移动版） ;150;sz 0;h 0
17259;华为 D2 联通版;150;sz 0;h 0
16063;华为 C8812 ;15;sz 0;h 0
18852;华为 荣耀6 Plus（PE-CL00/标配版/电信4G）;1400;sz ;h 
18849;华为 荣耀6 Plus（PE-TL20/移动4G）;1350;sz ;h 
18837;华为荣耀6 Plus（PE-UL00/联通4G）;1330;sz ;h 
18017;华为G716（移动版）;130;sz ;h 
17321;华为U9508（荣耀四核爱享版1g）;130;sz 0;h 0
17557;华为Ascend P2 ;120;sz 0;h 0
18839;华为荣耀6(H60-L11);1000;sz ;h 
18305;华为Ascend P7-L07;1000;sz ;h 
18756;华为Y600-U00;100;sz ;h 
18853;华为Y635-CL00（电信4G）;100;sz ;h 
17544;华为C8815（电信版） ;100;sz 0;h 0
18803;华为Y618（移动版）;100;sz ;h 
17085;华为Y310;10;sz 0;h 0
17744;华为 Y310S;10;sz 0;h 0
17041;华为Y210-2010;10;sz 0;h 0
17748;华为 Y210C;10;sz 0;h 0
17554;华为Y500 ;10;sz 0;h 0
16842;华为U8825D（Ascend G330D）;10;sz 0;h 0
18605;华为Ascend P7;;sz 800;h 800
18745;华为MT7高配版（水货）;;sz 1400;h 
18606;华为P6（水）;;sz 300;h 
18403;小米M4（联通版）;900;sz ;h 
17829;小米M3（Mi3/电信版）;500;sz 0;h 0
16756;小米 1S(青春版);50;sz 0;h 0
17828;小米 M3（Mi3/移动版）;480;sz 0;h 500
17767;小米 M3(联通版);480;sz 0;h 500
18257;小米 M3（64G）;480;sz ;h 550
18812;小米红米Note（增强版/移动4G/2GB RAM）;350;sz ;h 
18174;小米红米Note（增强版/移动3G/2GB RAM）;350;sz ;h 
18811;小米红米Note（增强版/联通4G/2GB RAM）;350;sz ;h 
18810;小米红米Note（增强版/联通3G/2GB RAM）;350;sz ;h 
